1.000000000000000000e+00,1.070000000000000000e+02,9.650000000000000000e+01,1.690999999999999943e+02,6.600000000000000000e+01,5.100000000000000000e+01,2.293000000000000000e+03,1.100000000000000000e+02,3.149999999999999911e+00,3.580000000000000071e+00,9.099999999999999645e+00,1.000000000000000000e+02,5.500000000000000000e+03,2.500000000000000000e+01,3.100000000000000000e+01,1.034500000000000000e+04
1.000000000000000000e+00,1.040000000000000000e+02,9.309999999999999432e+01,1.590999999999999943e+02,6.420000000000000284e+01,5.410000000000000142e+01,1.900000000000000000e+03,9.100000000000000000e+01,3.029999999999999805e+00,3.149999999999999911e+00,9.000000000000000000e+00,6.800000000000000000e+01,5.000000000000000000e+03,3.100000000000000000e+01,3.800000000000000000e+01,6.095000000000000000e+03
1.000000000000000000e+00,1.290000000000000000e+02,9.879999999999999716e+01,1.778000000000000114e+02,6.650000000000000000e+01,5.370000000000000284e+01,2.385000000000000000e+03,1.220000000000000000e+02,3.390000000000000124e+00,3.390000000000000124e+00,8.599999999999999645e+00,8.400000000000000000e+01,4.800000000000000000e+03,2.600000000000000000e+01,3.200000000000000000e+01,8.845000000000000000e+03
1.000000000000000000e+00,1.290000000000000000e+02,9.879999999999999716e+01,1.778000000000000114e+02,6.650000000000000000e+01,5.370000000000000284e+01,2.385000000000000000e+03,1.220000000000000000e+02,3.390000000000000124e+00,3.390000000000000124e+00,8.599999999999999645e+00,8.400000000000000000e+01,4.800000000000000000e+03,2.600000000000000000e+01,3.200000000000000000e+01,1.059500000000000000e+04
0.000000000000000000e+00,1.150000000000000000e+02,9.879999999999999716e+01,1.778000000000000114e+02,6.650000000000000000e+01,5.550000000000000000e+01,2.410000000000000000e+03,1.220000000000000000e+02,3.390000000000000124e+00,3.390000000000000124e+00,8.599999999999999645e+00,8.400000000000000000e+01,4.800000000000000000e+03,2.600000000000000000e+01,3.200000000000000000e+01,1.024500000000000000e+04
0.000000000000000000e+00,9.300000000000000000e+01,1.067000000000000028e+02,1.875000000000000000e+02,7.029999999999999716e+01,5.489999999999999858e+01,3.495000000000000000e+03,1.830000000000000000e+02,3.580000000000000071e+00,3.640000000000000124e+00,2.150000000000000000e+01,1.230000000000000000e+02,4.350000000000000000e+03,2.200000000000000000e+01,2.500000000000000000e+01,2.817600000000000000e+04
3.000000000000000000e+00,1.420000000000000000e+02,9.659999999999999432e+01,1.803000000000000114e+02,7.050000000000000000e+01,5.079999999999999716e+01,3.685000000000000000e+03,2.340000000000000000e+02,3.459999999999999964e+00,3.100000000000000089e+00,8.300000000000000711e+00,1.550000000000000000e+02,4.750000000000000000e+03,1.600000000000000000e+01,1.800000000000000000e+01,3.505600000000000000e+04
2.000000000000000000e+00,1.610000000000000000e+02,9.370000000000000284e+01,1.573000000000000114e+02,6.440000000000000568e+01,5.079999999999999716e+01,1.918000000000000000e+03,9.200000000000000000e+01,2.970000000000000195e+00,3.229999999999999982e+00,9.400000000000000355e+00,6.800000000000000000e+01,5.500000000000000000e+03,3.700000000000000000e+01,4.100000000000000000e+01,5.389000000000000000e+03
1.000000000000000000e+00,1.610000000000000000e+02,9.300000000000000000e+01,1.573000000000000114e+02,6.379999999999999716e+01,5.079999999999999716e+01,2.145000000000000000e+03,9.800000000000000000e+01,3.029999999999999805e+00,3.390000000000000124e+00,7.599999999999999645e+00,1.020000000000000000e+02,5.500000000000000000e+03,2.400000000000000000e+01,3.000000000000000000e+01,7.689000000000000000e+03
1.000000000000000000e+00,1.250000000000000000e+02,9.629999999999999716e+01,1.724000000000000057e+02,6.540000000000000568e+01,5.160000000000000142e+01,2.403000000000000000e+03,1.100000000000000000e+02,3.169999999999999929e+00,3.459999999999999964e+00,7.500000000000000000e+00,1.160000000000000000e+02,5.500000000000000000e+03,2.300000000000000000e+01,3.000000000000000000e+01,9.279000000000000000e+03
1.000000000000000000e+00,1.280000000000000000e+02,9.450000000000000000e+01,1.653000000000000114e+02,6.379999999999999716e+01,5.450000000000000000e+01,1.889000000000000000e+03,9.700000000000000000e+01,3.149999999999999911e+00,3.290000000000000036e+00,9.400000000000000355e+00,6.900000000000000000e+01,5.200000000000000000e+03,3.100000000000000000e+01,3.700000000000000000e+01,5.499000000000000000e+03
1.000000000000000000e+00,1.280000000000000000e+02,9.450000000000000000e+01,1.653000000000000114e+02,6.379999999999999716e+01,5.450000000000000000e+01,2.017000000000000000e+03,1.030000000000000000e+02,2.990000000000000213e+00,3.470000000000000195e+00,2.189999999999999858e+01,5.500000000000000000e+01,4.800000000000000000e+03,4.500000000000000000e+01,5.000000000000000000e+01,7.099000000000000000e+03
1.000000000000000000e+00,1.220000000000000000e+02,9.450000000000000000e+01,1.653000000000000114e+02,6.379999999999999716e+01,5.450000000000000000e+01,1.938000000000000000e+03,9.700000000000000000e+01,3.149999999999999911e+00,3.290000000000000036e+00,9.400000000000000355e+00,6.900000000000000000e+01,5.200000000000000000e+03,3.100000000000000000e+01,3.700000000000000000e+01,6.849000000000000000e+03
1.000000000000000000e+00,1.030000000000000000e+02,9.450000000000000000e+01,1.701999999999999886e+02,6.379999999999999716e+01,5.350000000000000000e+01,2.037000000000000000e+03,9.700000000000000000e+01,3.149999999999999911e+00,3.290000000000000036e+00,9.400000000000000355e+00,6.900000000000000000e+01,5.200000000000000000e+03,3.100000000000000000e+01,3.700000000000000000e+01,7.999000000000000000e+03
0.000000000000000000e+00,1.060000000000000000e+02,9.720000000000000284e+01,1.734000000000000057e+02,6.520000000000000284e+01,5.470000000000000284e+01,2.324000000000000000e+03,1.200000000000000000e+02,3.330000000000000071e+00,3.470000000000000195e+00,8.500000000000000000e+00,9.700000000000000000e+01,5.200000000000000000e+03,2.700000000000000000e+01,3.400000000000000000e+01,8.949000000000000000e+03
0.000000000000000000e+00,1.610000000000000000e+02,1.079000000000000057e+02,1.866999999999999886e+02,6.840000000000000568e+01,5.670000000000000284e+01,3.252000000000000000e+03,1.520000000000000000e+02,3.700000000000000178e+00,3.520000000000000018e+00,2.100000000000000000e+01,9.500000000000000000e+01,4.150000000000000000e+03,2.800000000000000000e+01,3.300000000000000000e+01,1.795000000000000000e+04
1.000000000000000000e+00,1.190000000000000000e+02,9.370000000000000284e+01,1.573000000000000114e+02,6.379999999999999716e+01,5.079999999999999716e+01,1.918000000000000000e+03,9.000000000000000000e+01,2.970000000000000195e+00,3.229999999999999982e+00,9.400000000000000355e+00,6.800000000000000000e+01,5.500000000000000000e+03,3.700000000000000000e+01,4.100000000000000000e+01,5.572000000000000000e+03
1.000000000000000000e+00,1.190000000000000000e+02,9.370000000000000284e+01,1.573000000000000114e+02,6.379999999999999716e+01,5.079999999999999716e+01,2.128000000000000000e+03,9.800000000000000000e+01,3.029999999999999805e+00,3.390000000000000124e+00,7.599999999999999645e+00,1.020000000000000000e+02,5.500000000000000000e+03,2.400000000000000000e+01,3.000000000000000000e+01,7.957000000000000000e+03
3.000000000000000000e+00,1.500000000000000000e+02,9.909999999999999432e+01,1.865999999999999943e+02,6.650000000000000000e+01,5.610000000000000142e+01,2.658000000000000000e+03,1.210000000000000000e+02,3.540000000000000036e+00,3.069999999999999840e+00,9.310000000000000497e+00,1.100000000000000000e+02,5.250000000000000000e+03,2.100000000000000000e+01,2.800000000000000000e+01,1.185000000000000000e+04
0.000000000000000000e+00,1.020000000000000000e+02,9.720000000000000284e+01,1.720000000000000000e+02,6.540000000000000568e+01,5.250000000000000000e+01,2.340000000000000000e+03,1.080000000000000000e+02,3.620000000000000107e+00,2.640000000000000124e+00,9.000000000000000000e+00,9.400000000000000000e+01,5.200000000000000000e+03,2.600000000000000000e+01,3.200000000000000000e+01,9.960000000000000000e+03
0.000000000000000000e+00,1.020000000000000000e+02,9.700000000000000000e+01,1.720000000000000000e+02,6.540000000000000568e+01,5.429999999999999716e+01,2.385000000000000000e+03,1.080000000000000000e+02,3.620000000000000107e+00,2.640000000000000124e+00,9.000000000000000000e+00,8.200000000000000000e+01,4.800000000000000000e+03,2.400000000000000000e+01,2.500000000000000000e+01,9.233000000000000000e+03
0.000000000000000000e+00,8.900000000000000000e+01,9.700000000000000000e+01,1.735000000000000000e+02,6.540000000000000568e+01,5.300000000000000000e+01,2.290000000000000000e+03,1.080000000000000000e+02,3.620000000000000107e+00,2.640000000000000124e+00,9.000000000000000000e+00,8.200000000000000000e+01,4.800000000000000000e+03,2.800000000000000000e+01,3.200000000000000000e+01,7.463000000000000000e+03
0.000000000000000000e+00,8.500000000000000000e+01,9.690000000000000568e+01,1.735999999999999943e+02,6.540000000000000568e+01,5.489999999999999858e+01,2.650000000000000000e+03,1.080000000000000000e+02,3.620000000000000107e+00,2.640000000000000124e+00,7.700000000000000178e+00,1.110000000000000000e+02,4.800000000000000000e+03,2.300000000000000000e+01,2.300000000000000000e+01,1.169400000000000000e+04
1.000000000000000000e+00,8.700000000000000000e+01,9.570000000000000284e+01,1.586999999999999886e+02,6.360000000000000142e+01,5.450000000000000000e+01,1.985000000000000000e+03,9.200000000000000000e+01,3.049999999999999822e+00,3.029999999999999805e+00,9.000000000000000000e+00,6.200000000000000000e+01,4.800000000000000000e+03,3.500000000000000000e+01,3.900000000000000000e+01,5.348000000000000000e+03
0.000000000000000000e+00,9.100000000000000000e+01,9.570000000000000284e+01,1.663000000000000114e+02,6.440000000000000568e+01,5.279999999999999716e+01,2.122000000000000000e+03,9.800000000000000000e+01,3.189999999999999947e+00,3.029999999999999805e+00,9.000000000000000000e+00,7.000000000000000000e+01,4.800000000000000000e+03,2.800000000000000000e+01,3.400000000000000000e+01,8.358000000000000000e+03
1.000000000000000000e+00,1.680000000000000000e+02,9.450000000000000000e+01,1.686999999999999886e+02,6.400000000000000000e+01,5.260000000000000142e+01,2.169000000000000000e+03,9.800000000000000000e+01,3.189999999999999947e+00,3.029999999999999805e+00,9.000000000000000000e+00,7.000000000000000000e+01,4.800000000000000000e+03,2.900000000000000000e+01,3.400000000000000000e+01,8.058000000000000000e+03
2.000000000000000000e+00,1.340000000000000000e+02,9.840000000000000568e+01,1.761999999999999886e+02,6.559999999999999432e+01,5.200000000000000000e+01,2.714000000000000000e+03,1.460000000000000000e+02,3.620000000000000107e+00,3.500000000000000000e+00,9.300000000000000711e+00,1.160000000000000000e+02,4.800000000000000000e+03,2.400000000000000000e+01,3.000000000000000000e+01,1.154900000000000000e+04
2.000000000000000000e+00,1.340000000000000000e+02,9.840000000000000568e+01,1.761999999999999886e+02,6.559999999999999432e+01,5.300000000000000000e+01,2.975000000000000000e+03,1.460000000000000000e+02,3.620000000000000107e+00,3.500000000000000000e+00,9.300000000000000711e+00,1.160000000000000000e+02,4.800000000000000000e+03,2.400000000000000000e+01,3.000000000000000000e+01,1.766900000000000000e+04
-1.000000000000000000e+00,6.500000000000000000e+01,1.024000000000000057e+02,1.755999999999999943e+02,6.650000000000000000e+01,5.489999999999999858e+01,2.326000000000000000e+03,1.220000000000000000e+02,3.310000000000000053e+00,3.540000000000000036e+00,8.699999999999999289e+00,9.200000000000000000e+01,4.200000000000000000e+03,2.900000000000000000e+01,3.400000000000000000e+01,8.948000000000000000e+03
